wifi_pca_0,wifi_pca_1,wifi_pca_2,wifi_pca_3,wifi_pca_4,wifi_pca_5,wifi_pca_6,wifi_pca_7,wifi_pca_8,wifi_pca_9,wifi_pca_10,wifi_pca_11,wifi_pca_12,wifi_pca_13,wifi_pca_14,wifi_pca_15,wifi_pca_16,wifi_pca_17,wifi_pca_18,wifi_pca_19,wifi_pca_20,wifi_pca_21,wifi_pca_22,wifi_pca_23,wifi_pca_24,wifi_pca_25,wifi_pca_26,wifi_pca_27,wifi_pca_28,wifi_pca_29,wifi_pca_30,wifi_pca_31,wifi_pca_32,wifi_pca_33,wifi_pca_34,wifi_pca_35,light_f1,light_f2,light_f3,light_f4,light_f5,light_f6,light_f7,light_f8,light_clear,light_nir,x,y
1.3427273533106183e-06,3.101488109255158e-05,-3.5544187233663338e-06,-2.0047268440330738e-05,-1.2931249090642701e-05,-1.3166704507406649e-05,-1.8711689639777997e-05,-1.695443526920098e-06,-3.777151158084679e-06,-1.8918241377495153e-06,-8.807914107360515e-06,9.28148503158628e-06,-8.875571460154583e-06,-1.6023457727876512e-05,6.2880147951604214e-06,-6.846601988561964e-06,8.97219206541571e-06,-4.7974574984757615e-06,-1.0890397754254123e-05,3.4691278260047993e-07,-1.0831864444004812e-05,9.781326934280988e-06,-3.2586730698497437e-06,6.1030821098002186e-06,-3.0181223996095016e-06,2.8766357057300843e-06,8.544264345872786e-06,5.719421109693695e-07,3.3461395242664324e-06,9.86478307580289e-06,1.035160898814281e-05,-7.259427160935096e-06,-6.668371198274717e-06,4.811944595446345e-06,-3.551842954440682e-06,-8.320424994536245e-06,-2.6244824766763486e-06,-5.479982064571232e-06,-3.159773996230797e-06,-2.6402676667203195e-06,-4.761151558341226e-06,-2.46195759245893e-06,-4.032365268358262e-06,-3.827308773907134e-06,-1.108659944293322e-06,-2.7396065434004413e-06,544.5816941738591,278.81671327043614
-4.3128399787654436e-16,-6.436645838666852e-17,-6.520043795587811e-16,-1.0990610853206266e-15,2.9236132854672774e-16,2.4858328691835502e-17,6.108946119510539e-16,4.520025910916495e-16,5.780601946414594e-16,-6.263790780609078e-16,1.5235729741750676e-16,2.0875720095667073e-16,5.423122074966831e-17,1.072056960574164e-15,2.04158810892125e-15,-1.12058260057164e-15,-3.052937243148364e-16,-1.2226793371291822e-15,-8.173552024077508e-16,4.461107921791326e-16,3.9858135768821113e-16,7.514418726912955e-16,-3.1509014714055447e-16,-1.2196230866946938e-15,1.5501211951966638e-16,-5.574349493655095e-16,-1.2681131386250395e-15,-1.4757863153452433e-15,-1.7362659453554113e-16,5.834514836073594e-16,5.689572812846126e-16,-1.4507859852097342e-17,-2.2171158872033545e-16,4.1019249448017415e-16,-7.115735463993306e-16,-4.528333111063545e-16,3.54545768502048e-26,5.896106026695633e-26,5.855426072187099e-26,4.397307900928225e-26,5.478945902955865e-26,4.26393340041952e-26,-2.8986485961912085e-27,6.217972985679868e-26,-4.3158700302670086e-26,-5.975685451997714e-26,307.24407352833623,349.79835426624834
2.079253882876286e-11,5.228368646729354e-12,-3.0288709919964673e-12,8.400099915870055e-12,3.720496249110674e-12,2.4599008174800105e-11,1.0078828457928563e-11,3.473105311337551e-11,-1.3025879794920296e-11,1.4878299904640178e-11,3.973894467027763e-12,2.1480214920721984e-11,-1.1633473286626068e-11,7.092741014086916e-12,6.514048537566904e-13,1.0506844126022138e-11,1.131780449738597e-12,-1.1497850846476426e-11,3.331202572991299e-12,8.1870591942192e-12,-1.1643805796336649e-11,6.770739922430442e-12,1.3824894435583707e-12,-9.025171955555909e-12,-1.4035793759550011e-11,2.8262303616099593e-12,-2.649593497273021e-12,-6.674034722009519e-12,-3.2938059821514637e-12,-1.7157824765353456e-12,-5.5767332385912944e-12,-5.139143683242694e-12,-7.865884718455059e-13,5.419500519788963e-12,1.2179616993427658e-11,8.750502220579415e-12,-1.4507453398315828e-12,-3.7710763331477715e-12,-2.885901153465431e-12,-2.0597009341150052e-12,-3.1079130154848533e-12,-1.810890088056738e-12,-1.8137257104186566e-12,-3.3780868727295577e-12,1.46074558698972e-14,1.5232869219478085e-12,648.8495635776605,412.42437415151437
-4.3128399821429787e-16,-6.436645758767093e-17,-6.520043803717731e-16,-1.0990610843758284e-15,2.9236132800571653e-16,2.4858328838076083e-17,6.108946119664298e-16,4.520025909259616e-16,5.780601948046608e-16,-6.263790773339368e-16,1.52357297936311e-16,2.0875720110639078e-16,5.423122126065103e-17,1.0720569600225972e-15,2.0415881089184682e-15,-1.1205826005650854e-15,-3.0529372421101366e-16,-1.2226793371300338e-15,-8.173552024946558e-16,4.461107921284941e-16,3.9858135759399077e-16,7.514418729078551e-16,-3.150901471705304e-16,-1.2196230863509418e-15,1.5501211958763725e-16,-5.574349493075677e-16,-1.2681131387107842e-15,-1.4757863154525367e-15,-1.7362659441696971e-16,5.834514838894357e-16,5.689572813907283e-16,-1.45078600513071e-17,-2.2171158910025118e-16,4.101924947830699e-16,-7.115735464200672e-16,-4.528333110767163e-16,-2.508669748962747e-31,-4.048382325729124e-31,-3.2133929533117882e-31,-2.542863469034946e-31,-3.617897251449519e-31,-2.3643799332891425e-31,-3.730912569721756e-31,-3.6381705323204107e-31,-2.916878264898789e-31,-2.307230454237475e-31,672.847312993445,204.232624810806
-4.3128395992768394e-16,-6.436647004482598e-17,-6.520044156729948e-16,-1.099061058247412e-15,2.9236128247302376e-16,2.4858349435379506e-17,6.1089460443479e-16,4.520026378937731e-16,5.780602307990667e-16,-6.263790821839762e-16,1.523572678077721e-16,2.0875721143668511e-16,5.423122148543158e-17,1.0720569248512422e-15,2.041588094953685e-15,-1.1205825728838618e-15,-3.052937207752362e-16,-1.2226793147335434e-15,-8.173552192874745e-16,4.461108175566535e-16,3.9858136323444716e-16,7.514418842759725e-16,-3.1509016213634265e-16,-1.219623082265987e-15,1.5501212277665107e-16,-5.574349444186986e-16,-1.2681131350844709e-15,-1.4757863306712198e-15,-1.7362661261038707e-16,5.834514896551667e-16,5.689572940458931e-16,-1.450784758282115e-17,-2.2171158840074058e-16,4.101924840395079e-16,-7.115735477197926e-16,-4.528333332889494e-16,9.219353304369416e-25,6.576281743959336e-25,7.787398198070262e-26,8.299980292760245e-25,5.156320281647937e-25,1.4850175392660054e-24,2.7038030032746505e-24,1.767911244310152e-26,2.7293532219186275e-24,1.33058293010418e-24,526.0532734356835,423.9373058468984
-4.312822083460369e-16,-6.436674522475474e-17,-6.520061815931205e-16,-1.0990602938691741e-15,2.9236237776376457e-16,2.4857429424454173e-17,6.108950131811951e-16,4.520028805071117e-16,5.780595814544813e-16,-6.263794214277964e-16,1.5235704098223528e-16,2.0875674842899303e-16,5.42311793427487e-17,1.072056444144642e-15,2.041587288102374e-15,-1.1205824720375807e-15,-3.052926426434383e-16,-1.22267979795239e-15,-8.173547908252711e-16,4.461101928135238e-16,3.985819865012961e-16,7.514420320414346e-16,-3.150902649497101e-16,-1.219622941231273e-15,1.5501249135252174e-16,-5.574345588818781e-16,-1.2681134264713264e-15,-1.4757861113151258e-15,-1.7362718602082593e-16,5.834513485877216e-16,5.689572210774246e-16,-1.450777626347998e-17,-2.2171126144323493e-16,4.1019280297619406e-16,-7.115733405102451e-16,-4.528335560446628e-16,1.1448272573994102e-22,1.668847109463065e-22,1.3906838995560804e-22,1.5184630841128005e-22,1.7482702564894406e-22,1.3168419749885796e-22,2.527110734947973e-22,1.3100440134694919e-22,1.9221859395335755e-22,2.8273118155387015e-22,578.6603295507568,567.4711347049179
-4.3128399821429186e-16,-6.436645758766819e-17,-6.520043803717779e-16,-1.0990610843758366e-15,2.9236132800571303e-16,2.485832883807567e-17,6.108946119664279e-16,4.520025909259637e-16,5.780601948046579e-16,-6.263790773339362e-16,1.5235729793630567e-16,2.0875720110639063e-16,5.4231221260647876e-17,1.0720569600225988e-15,2.0415881089184674e-15,-1.1205826005650882e-15,-3.0529372421101347e-16,-1.2226793371300318e-15,-8.1735520249465735e-16,4.46110792128492e-16,3.985813575939908e-16,7.514418729078551e-16,-3.150901471705295e-16,-1.2196230863509396e-15,1.5501211958763567e-16,-5.574349493075674e-16,-1.2681131387107842e-15,-1.4757863154525389e-15,-1.7362659441696853e-16,5.834514838894383e-16,5.689572813907277e-16,-1.4507860051308176e-17,-2.2171158910025313e-16,4.101924947830672e-16,-7.11573546420067e-16,-4.528333110767155e-16,-3.892425023326998e-31,-6.179818775295477e-31,-5.288796878558625e-31,-4.1565621304398185e-31,-7.69672417556833e-31,-5.033798299627967e-31,-3.358562744056418e-31,-5.6689230695523926e-31,-1.5847846742093913e-31,-2.039963475866155e-31,668.9997524709183,251.04305991349105
-4.312839648105737e-16,-6.436646403263743e-17,-6.520044152735315e-16,-1.0990610876859244e-15,2.9236134849873393e-16,2.485834754805201e-17,6.108946304859641e-16,4.520025765702136e-16,5.780601987871458e-16,-6.263790656754668e-16,1.523573196857923e-16,2.087572138578705e-16,5.423123765688637e-17,1.0720569548592178e-15,2.0415880903309122e-15,-1.1205826044210868e-15,-3.0529371948684164e-16,-1.222679339132476e-15,-8.173551848740683e-16,4.4611077435056e-16,3.985813523152404e-16,7.514418580881196e-16,-3.1509016012448405e-16,-1.2196230946949541e-15,1.550121062914561e-16,-5.574349602295313e-16,-1.2681131507224367e-15,-1.4757863221724694e-15,-1.7362658902554556e-16,5.8345148028663505e-16,5.689573011054321e-16,-1.4507849590933943e-17,-2.2171159290350092e-16,4.101924884263674e-16,-7.115735411552975e-16,-4.528333175883711e-16,-7.936540980368445e-26,-1.3820234650498975e-24,-2.71537707186844e-25,4.9294734675903196e-26,-1.92411063392457e-24,-7.5912503991773865e-25,9.790301245284438e-25,-7.544476370916504e-25,1.5067264983396219e-24,1.748705439496415e-24,582.8954537253594,492.0380465153533
-3.388497279984471e-17,-1.286684619518488e-15,-1.0325138827202419e-15,-1.5243960543540243e-15,9.462688483867299e-16,-1.9433725505610206e-16,-1.6461810548796021e-16,5.034392412805186e-16,6.589411410054289e-16,-7.158736001111775e-16,5.307373961669047e-16,6.012519727681605e-16,6.857864637373467e-16,1.1120111755778058e-15,1.9687177643809984e-15,-1.612459909074632e-15,-3.514957687881114e-16,-1.2294952152317086e-15,-9.50102923359524e-16,6.371571677195597e-16,3.586189621704603e-16,5.986958295229325e-16,-3.0340596234105194e-16,-1.3625041011582724e-15,-1.5256633424249252e-16,-5.910701189075415e-16,-9.433343592100977e-16,-1.3701939778519875e-15,-3.655181392801986e-16,5.790931560775668e-16,7.384430544612847e-16,-1.2416068732969716e-16,-1.3140864763831926e-17,3.671977875634671e-16,-7.069677930111692e-16,-3.2755370683177574e-16,1.3941057198507413e-16,1.5153975291751069e-16,1.588497796012133e-16,1.2090591964244226e-16,1.5887385386576105e-16,1.2539230905691347e-16,1.1506716271834076e-16,1.6183247377607132e-16,6.033611559661434e-17,3.7638229957322506e-17,361.01561716570455,538.1595175118478
-4.3128399821421396e-16,-6.436645758767021e-17,-6.520043803718382e-16,-1.099061084375765e-15,2.923613280057576e-16,2.4858328838048295e-17,6.108946119664354e-16,4.520025909259757e-16,5.780601948046685e-16,-6.26379077333976e-16,1.5235729793627533e-16,2.0875720110638846e-16,5.423122126064798e-17,1.0720569600225725e-15,2.0415881089184706e-15,-1.1205826005651002e-15,-3.052937242110222e-16,-1.2226793371300476e-15,-8.173552024946209e-16,4.461107921284784e-16,3.985813575940171e-16,7.514418729078733e-16,-3.1509014717053405e-16,-1.219623086350944e-15,1.5501211958764652e-16,-5.574349493075626e-16,-1.2681131387107645e-15,-1.4757863154525124e-15,-1.7362659441696096e-16,5.834514838894521e-16,5.689572813907451e-16,-1.4507860051305945e-17,-2.217115891002442e-16,4.101924947830637e-16,-7.115735464200659e-16,-4.528333110767124e-16,3.4677530977506275e-30,6.614067735466641e-30,4.4391624452023604e-30,4.2188044622763106e-30,5.955907131887569e-30,4.139229701335814e-30,6.293762263907123e-30,5.3634828055138255e-30,2.4094993561347207e-30,4.658114348805731e-30,530.5153440667252,552.4806371280883
1.8179995181468757e-17,-1.3734615239557765e-17,-1.0028589585043425e-15,-7.534861419510035e-16,5.128359227406659e-16,-1.3038660126281986e-16,6.456932527051632e-16,5.133328209914508e-16,6.235907231341699e-16,-8.330826994621924e-16,-3.997300864083749e-17,1.9272805908061723e-16,4.5158633604824e-17,9.288613051800366e-16,2.045730960806659e-15,-1.188364781799861e-15,-3.5387478166556995e-16,-1.307244124268528e-15,-6.184567038699296e-16,3.671247626014691e-16,5.477583972868722e-16,8.537217391519751e-16,-3.344400859810385e-16,-1.2385747529773885e-15,2.0510674135584782e-16,-5.307762871872137e-16,-1.1606321273704567e-15,-1.3413536644236938e-15,-1.2604992711351003e-16,6.6499784789247965e-16,6.629330677438917e-16,-1.1578438019842342e-18,-1.8235586584676243e-16,3.786445017901328e-16,-7.0676070644259e-16,-4.261011320496297e-16,3.417628057044107e-17,6.518445939480405e-17,4.37498373695583e-17,4.1578504805218853e-17,5.869777520561221e-17,4.0794043108220514e-17,6.202839478099982e-17,5.285922673102507e-17,2.3746168320857834e-17,4.5907279917051756e-17,542.6860185531424,559.0542417621789
-4.3127600665731355e-16,-6.440010611015602e-17,-6.519882315593162e-16,-1.0990492008028998e-15,2.9234749936656936e-16,2.4876152924631225e-17,6.109092871090577e-16,4.520149964505809e-16,5.780725397796486e-16,-6.263989493355288e-16,1.5234906307600754e-16,2.0874359813117743e-16,5.424948825349858e-17,1.0720510228397057e-15,2.041588571470846e-15,-1.1205841909485749e-15,-3.052961917870964e-16,-1.2226752060134577e-15,-8.173593974297486e-16,4.46103466923511e-16,3.9858383360672616e-16,7.514448993409714e-16,-3.1510418287833874e-16,-1.2196165924998064e-15,1.5500582084551304e-16,-5.574446298390855e-16,-1.268111357891234e-15,-1.4757818457653153e-15,-1.7363339223358454e-16,5.834549419725752e-16,5.689503693647945e-16,-1.4508022957349816e-17,-2.2172236056232757e-16,4.101861022535451e-16,-7.115688527840829e-16,-4.528346910896776e-16,4.487587604167742e-22,1.85564742806613e-21,1.782547966760849e-21,6.694222144865613e-22,1.8022264238968364e-21,1.262271657278364e-21,3.6642889445748707e-22,1.7795561013372715e-21,1.7226702686109532e-21,2.531699759714697e-21,469.6522685209544,383.58385548858877
4.079562352864087e-09,-6.556117748583284e-10,-4.105450878498659e-09,1.8017782229693006e-09,2.3926641915110056e-09,-2.050000856416542e-09,9.144787143987504e-10,6.600329699536962e-10,-1.3979846859444387e-09,-7.842882141025573e-10,-5.856616958177579e-10,-1.031777479530877e-09,-9.55402024275244e-11,-1.1758261312798004e-09,-1.870849530966648e-09,2.929430710875531e-10,2.465173122546091e-09,-1.0503344336135781e-09,9.382948915659467e-10,-1.3659955658902124e-09,1.4334449265792417e-09,3.6270447965856347e-10,-2.68448096151676e-10,3.307658599313016e-10,8.473495215486081e-10,8.898774465778457e-10,-6.558824749854673e-10,4.652826745031798e-10,-1.3484229612611592e-09,-3.0838225531077924e-10,-1.374644013082993e-10,1.909693458048878e-10,7.468163560156375e-10,7.024498444141963e-10,4.693180653675412e-10,-5.583487621877769e-10,4.6440570833361505e-10,6.769775295900615e-10,5.641389022592591e-10,6.159732168775633e-10,7.091959242089274e-10,5.341845299433601e-10,1.0251369753078166e-09,5.314268469724936e-10,7.79745767953699e-10,1.1469153404775057e-09,594.5776942498892,565.9231631966015
-4.312839217485416e-16,-6.436645757571452e-17,-6.520044580223067e-16,-1.0990610630855493e-15,2.923613615550249e-16,2.485832063792135e-17,6.10894647284002e-16,4.520025988397679e-16,5.780602140576548e-16,-6.263791033440069e-16,1.5235734885063642e-16,2.087572182830556e-16,5.423120599706778e-17,1.0720569315268922e-15,2.0415880670271442e-15,-1.1205825834512802e-15,-3.0529372244653815e-16,-1.2226792973058388e-15,-8.173552116620063e-16,4.461107956827386e-16,3.9858134717281734e-16,7.51441854858118e-16,-3.1509015180816266e-16,-1.2196231186286339e-15,1.5501210186690133e-16,-5.574349416836251e-16,-1.2681131556811083e-15,-1.47578633630795e-15,-1.7362657457025232e-16,5.834515159773073e-16,5.689572838652632e-16,-1.4507839825478402e-17,-2.217115928147532e-16,4.1019246702564927e-16,-7.11573562434769e-16,-4.528333073915708e-16,-2.0295219751695013e-24,-4.51257941184274e-24,-4.233328962281744e-24,-3.398773289125805e-24,-6.023749760876698e-24,-4.3923574043175106e-24,1.622804225099273e-24,-3.0799452935194177e-24,2.6141625692468976e-24,2.668542695748308e-24,673.7468059076059,477.92408285377553
-4.3128400114610164e-16,-6.436644508673811e-17,-6.520043786890269e-16,-1.0990610848909981e-15,2.9236132670656374e-16,2.4858328098295355e-17,6.108946130395888e-16,4.52002586586895e-16,5.780601956128662e-16,-6.263790750087708e-16,1.5235729885966697e-16,2.0875720023896147e-16,5.423122331597303e-17,1.0720569580354787e-15,2.0415881067208165e-15,-1.1205825970348889e-15,-3.0529372470821884e-16,-1.2226793393486814e-15,-8.173552004422466e-16,4.461107940651228e-16,3.9858135884862444e-16,7.514418734285575e-16,-3.150901470017571e-16,-1.21962308800269e-15,1.5501211935524566e-16,-5.574349498058272e-16,-1.268113139089491e-15,-1.4757863151992167e-15,-1.73626594511227e-16,5.834514815085294e-16,5.689572820400564e-16,-1.4507858174974857e-17,-2.2171158879520572e-16,4.101924954592777e-16,-7.115735470627298e-16,-4.528333098420522e-16,-4.882938069753266e-25,-7.880088861395665e-25,-6.254823390272103e-25,-4.949514971925525e-25,-7.0423279477742e-25,-4.601988709625263e-25,-7.262327449174499e-25,-7.081420936008559e-25,-5.677288953836551e-25,-4.490980203042563e-25,670.2274051627105,239.66857449478476
-4.3127491234869175e-16,-6.436763328663132e-17,-6.520009726188002e-16,-1.0990515204271608e-15,2.923513340904805e-16,2.486688342319494e-17,6.109027168166039e-16,4.520034537257185e-16,5.780644111573922e-16,-6.263856203312194e-16,1.5235967496010926e-16,2.0875746465837432e-16,5.423640326197772e-17,1.0720540816083057e-15,2.041592875494744e-15,-1.1205811017095225e-15,-3.0529287676408295e-16,-1.22268137547644e-15,-8.173552116305395e-16,4.461067980824444e-16,3.985821186594037e-16,7.51443724009868e-16,-3.1508742488656696e-16,-1.2196188883834306e-15,1.5501305343925124e-16,-5.574371961409596e-16,-1.2681101778565014e-15,-1.4757858688229854e-15,-1.73621590293452e-16,5.834481620787117e-16,5.6895893341918e-16,-1.4508091795291028e-17,-2.2171517514487735e-16,4.1019287060188863e-16,-7.115718815437688e-16,-4.528309325736554e-16,8.267864976447793e-23,1.072828616777485e-21,4.411334920673886e-22,1.6228744416084466e-22,5.055021690398202e-22,3.4549088520223855e-22,1.071854973093825e-22,6.409741484394129e-22,1.529149688132521e-22,8.482417093530396e-22,480.33574856165285,365.76004258718797
1.646079345800958e-12,-6.39684269546877e-12,2.223369566684925e-12,-7.571352523219132e-13,-1.1265548955467131e-12,-9.455379034571485e-13,9.184512217919396e-13,-3.0893492685671845e-13,4.142810587177198e-14,9.235287345348956e-13,1.904450325999997e-12,8.953378507850862e-13,2.282668227893296e-13,1.6543141720077745e-12,-9.11887059920753e-13,1.611570901356488e-12,8.035745097089348e-13,-8.632904956853829e-13,-1.67126512355773e-12,5.506691520474236e-13,9.157072590566913e-14,9.559663811870339e-13,-5.862448404475003e-13,-8.214404880943783e-13,-1.0154223804707705e-12,7.827007796544757e-13,6.068159446323594e-13,1.044724495903523e-12,1.1164174640773179e-12,1.8173030648059036e-12,-1.098503919099451e-12,6.485583853115005e-14,-4.674363754976635e-13,1.6462793745916597e-12,1.4052637949804429e-12,-3.029014620741188e-13,8.743857417628509e-13,1.596714839340041e-13,7.038915891127706e-13,7.902774571896809e-13,3.880880805520043e-13,7.201738120785062e-13,5.937615850382105e-13,6.345872178431522e-13,5.105338352594246e-13,-3.561060680275924e-14,345.2952183363021,462.3324701488016
3.110351310378825e-05,0.0001251695600938178,-1.5346834599982642e-05,-9.792075874766817e-05,-1.0841764668818606e-05,1.876945103039557e-05,2.2025008400776216e-05,8.142740785776683e-06,-1.2628419072745363e-05,-2.3873174053099043e-06,-6.596179069512842e-06,1.0115485970296552e-05,-3.1187884717018455e-05,3.103932334504445e-05,3.694327007642422e-05,-1.3512440008544213e-05,-2.1223510493012923e-05,2.0549220313287335e-06,1.7180569691131327e-05,8.182887051621976e-06,1.1036150247752291e-05,-1.8971822482953162e-05,-8.001453317862445e-06,-1.189829776481797e-05,-9.685533662924142e-06,-5.22341457831349e-06,-4.437590048627674e-06,3.602760181029311e-06,1.1393581127073772e-05,1.4019427330627976e-05,2.717457666268723e-06,-2.3128032998490767e-05,-1.653413939873263e-05,-1.7096351675430652e-05,5.24251465649804e-06,1.8559568385028133e-05,-1.5760046153445728e-05,-2.465641955495812e-05,-2.273601057822816e-05,-1.9112610971205868e-05,-2.4069711798802018e-05,-2.0690762539743446e-05,-1.1431029633968137e-05,-2.277116618643049e-05,-4.1783541746553965e-06,-1.004993373499019e-05,693.9364795849337,273.93612632763336
1.3821804048564606e-14,3.5196904370866796e-15,-2.727777205974345e-15,4.659825631999429e-15,2.842420063445297e-15,1.688700602590434e-14,7.5193609539138e-15,2.425917885534431e-14,-8.35137878882098e-15,9.57282948370281e-15,2.876301448642664e-15,1.493287698696367e-14,-7.920308322582602e-15,5.9332299068136516e-15,2.4867462749771596e-15,6.082420525301572e-15,4.707373993810871e-16,-9.103387396261944e-15,1.466671933517565e-15,6.057870810689792e-15,-7.583303497457982e-15,5.39211444091355e-15,6.3281381425896115e-16,-7.40538687199768e-15,-9.466384847821463e-15,1.3802443805039852e-15,-3.0835164092198993e-15,-6.049717866077615e-15,-2.4313461568809693e-15,-5.931046532725899e-16,-3.254153804388608e-15,-3.5373247642432828e-15,-7.607524762512407e-16,4.124844317092029e-15,7.637789591687689e-15,5.545787640437834e-15,-8.572670110812636e-16,-2.2283852890649276e-15,-1.7053240211687944e-15,-1.2171092652062294e-15,-1.836514178105435e-15,-1.0700842508371434e-15,-1.0717560821167866e-15,-1.9961648538280568e-15,8.633171556652643e-18,9.00135136783567e-16,635.5592345783737,431.24607341955493
-8.477323315641172e-16,-3.929985872617342e-15,1.4710202417873398e-15,-1.025648703365048e-15,1.793589812612985e-15,1.0810667000530032e-15,3.3588138309477183e-16,4.445823325449378e-16,7.848215031019071e-16,-7.996610753859198e-16,1.137498308285861e-16,1.3556994324622132e-15,-4.550928930260408e-16,1.3205982716798788e-15,1.9179816278891164e-15,-3.744385356292549e-16,2.6283392042911815e-16,-2.358200262257754e-15,-7.364466572556861e-16,5.803964635316241e-16,-5.252633507764005e-16,9.159741899140396e-16,-7.978001047989818e-16,-1.1133667398936856e-15,1.9148522859064362e-15,-6.934096190039983e-17,-2.417953772989158e-15,-8.510901921921705e-16,2.4209600674721475e-16,1.564570282690772e-15,7.087688793589587e-16,-2.973180472514906e-16,-2.932773080118247e-16,5.094578323282549e-17,-8.621145262012187e-16,-3.5485033647393205e-16,4.584666941571979e-16,1.0132693173767142e-16,3.594363400547738e-16,4.713848995148916e-16,2.7731863987061713e-16,4.590395531273378e-16,3.2231617993253817e-16,2.694156636540569e-16,1.1699766991914151e-16,-1.5944271589918112e-16,349.86507248130675,441.6401916186477
-4.312840565386731e-16,-6.436620889762769e-17,-6.520043468958073e-16,-1.0990610946248788e-15,2.923613021606102e-16,2.4858314121200912e-17,6.108946333156304e-16,4.520025046056895e-16,5.78060210882767e-16,-6.263790310776646e-16,1.5235731630537835e-16,2.087571838500509e-16,5.423126214867911e-17,1.0720569204914693e-15,2.0415880651991385e-15,-1.1205825303364465e-15,-3.052937341022735e-16,-1.2226793812671022e-15,-8.173551616645459e-16,4.461108306551679e-16,3.9858138255329387e-16,7.514418832665269e-16,-3.1509014381296932e-16,-1.2196231192104389e-15,1.5501211496442241e-16,-5.574349592198125e-16,-1.2681131462448505e-15,-1.4757863104131716e-15,-1.7362659629199833e-16,5.834514365241692e-16,5.689572943082528e-16,-1.4507822724225637e-17,-2.21711583031777e-16,4.101925082352974e-16,-7.11573559205136e-16,-4.528332865145556e-16,-1.0310596624690446e-23,-1.6639249014044118e-23,-1.3207409831215069e-23,-1.0451177160027167e-23,-1.487026945485307e-23,-9.71735744674614e-24,-1.533481228699781e-23,-1.4952817437697207e-23,-1.1987915279860243e-23,-9.48295689509058e-24,668.336753046949,240.07989752342635
-4.3128396288365353e-16,-6.436644859469179e-17,-6.520043856374138e-16,-1.0990610703121262e-15,2.92361334034307e-16,2.4858370671523102e-17,6.108946291448015e-16,4.520026494881028e-16,5.78060172826355e-16,-6.2637905223677e-16,1.5235730482180514e-16,2.0875723742915338e-16,5.423120161760688e-17,1.0720569719919184e-15,2.041588110135519e-15,-1.1205825828125377e-15,-3.0529372234951763e-16,-1.2226793565951459e-15,-8.173551968827434e-16,4.461108061285944e-16,3.985813380450324e-16,7.514418843484841e-16,-3.1509014495357557e-16,-1.2196231016155778e-15,1.5501209589532774e-16,-5.574349445112507e-16,-1.2681131431332564e-15,-1.4757863266093925e-15,-1.7362660013697477e-16,5.834514810935593e-16,5.689572719277601e-16,-1.450786880312832e-17,-2.2171159043936633e-16,4.1019250388435116e-16,-7.115735259148274e-16,-4.528332964369726e-16,-1.4456988382051403e-24,-3.699484699613339e-24,-2.8378369791741685e-24,-2.032300540492916e-24,-3.0506199810135055e-24,-1.791246735962721e-24,-1.786325032775047e-24,-3.325617878649682e-24,1.6622679779590856e-26,1.5062448001493713e-24,647.9585448248513,401.03412498110254
4.017355108957483e-10,-3.882459060250091e-11,-1.6443141984559253e-10,3.8183717371041503e-11,-4.47892911081704e-11,-3.215294071700815e-11,1.654572318324831e-10,-3.515608876178885e-10,3.4051452043411443e-10,1.390338603996142e-10,4.849387450913906e-11,-1.6275492548965142e-10,-4.6792979325083914e-11,1.2233118723492338e-10,1.559017699006448e-10,2.713428131529035e-10,1.0256957511753442e-10,8.39111001103446e-11,4.994010354074327e-11,-9.521895683007547e-11,-1.6415172185931184e-11,-1.5809066978481843e-10,6.80511644988156e-11,4.779941677839612e-11,-1.1573375665375405e-10,9.069775880239332e-11,-2.5585057109134822e-11,-4.4360255433616166e-12,-4.075154502166578e-12,1.0897064798274153e-10,-8.664370708280033e-11,8.135891168341304e-11,7.161073485668621e-12,3.4112773331544204e-11,-5.097615587616425e-11,9.449546861873878e-11,3.316435320810385e-11,1.4090219442597363e-11,1.720781676872729e-11,3.730983924588038e-11,1.54601158264267e-11,4.040651147008134e-11,5.355616644608929e-11,2.9077962260259937e-11,1.014354711337262e-10,3.4276744637073975e-11,507.53522285042885,483.6507643914431
2.2791874632170148e-12,4.863272617419056e-13,-4.449166080493169e-13,2.0892830650275997e-12,-2.677488850130343e-12,1.5604022408626122e-12,2.2750124357337547e-12,8.78723400156045e-13,5.023390988598267e-14,-4.788375729245868e-13,4.5023984978243703e-13,1.3847479890086183e-12,9.171569805518107e-13,5.356906334533262e-13,-4.290374024293294e-13,9.28866863725266e-14,-3.9868382802268655e-13,-3.0853494697452676e-13,-1.076841569179179e-12,1.4146428632254993e-13,3.606833022061233e-13,4.625955427743925e-13,1.1681592666742296e-12,1.7268165100513246e-12,7.007833459827109e-13,-2.2698068302612285e-13,4.348749316140292e-13,6.789262039144005e-14,1.1446697952738037e-12,-1.2266024874276937e-12,7.201960619859507e-13,1.5529227202823696e-13,2.2491045399732772e-13,-4.0913772972425013e-13,-5.049854798777842e-13,-2.181715775067917e-13,-1.6190969734635602e-13,2.5995796227445966e-13,-7.032724825672271e-14,-7.760656131399965e-14,1.0395713288683175e-13,-1.3579206661028242e-13,1.937913940647587e-13,8.353239703672716e-14,-1.6688313599945437e-13,1.8370056181511024e-13,536.5101742979717,374.5582658143768
